,id,utcDate,status,matchday,stage,group,lastUpdated,referees,area.id,area.name,area.code,area.flag,competition.id,competition.name,competition.code,competition.type,competition.emblem,season.id,season.startDate,season.endDate,season.currentMatchday,season.winner,homeTeam.id,homeTeam.name,homeTeam.shortName,homeTeam.tla,homeTeam.crest,awayTeam.id,awayTeam.name,awayTeam.shortName,awayTeam.tla,awayTeam.crest,score.winner,score.duration,score.fullTime.home,score.fullTime.away,score.halfTime.home,score.halfTime.away,odds.msg,score.regularTime.home,score.regularTime.away,score.extraTime.home,score.extraTime.away,score.penalties.home,score.penalties.away
92,451624,2023-12-13T20:00:00Z,FINISHED,6.0,GROUP_STAGE,GROUP_F,2024-03-15T14:47:18Z,"[{'id': 43899, 'name': 'Danny Makkelie', 'type': 'REFEREE', 'nationality': 'Netherlands'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,67,Newcastle United FC,Newcastle,NEW,https://crests.football-data.org/67.png,98,AC Milan,Milan,MIL,https://crests.football-data.org/98.png,AWAY_TEAM,REGULAR,1.0,2.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
93,451629,2023-12-13T20:00:00Z,FINISHED,6.0,GROUP_STAGE,GROUP_F,2024-03-15T14:47:18Z,"[{'id': 30960, 'name': 'Glenn Nyberg', 'type': 'REFEREE', 'nationality': 'Sweden'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,524,Paris Saint-Germain FC,PSG,PSG,https://crests.football-data.org/524.png,DRAW,REGULAR,1.0,1.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
94,451648,2023-12-13T20:00:00Z,FINISHED,6.0,GROUP_STAGE,GROUP_H,2024-03-15T14:47:18Z,"[{'id': 11079, 'name': 'Marco Guida', 'type': 'REFEREE', 'nationality': 'Italy'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,1864,Royal Antwerp FC,Antwerp FC,ANT,https://crests.football-data.org/1864.png,81,FC Barcelona,Barça,FCB,https://crests.football-data.org/81.svg,HOME_TEAM,REGULAR,3.0,2.0,1.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
95,451653,2023-12-13T20:00:00Z,FINISHED,6.0,GROUP_STAGE,GROUP_H,2024-03-15T14:47:18Z,"[{'id': 37278, 'name': 'István Kovács', 'type': 'REFEREE', 'nationality': 'Romania'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,503,FC Porto,Porto,FCP,https://crests.football-data.org/503.png,1887,FK Shakhtar Donetsk,Shaktar,SHD,https://crests.football-data.org/1887.png,HOME_TEAM,REGULAR,5.0,3.0,2.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
96,451663,2024-02-13T20:00:00Z,FINISHED,1.0,LAST_16,,2024-05-18T10:21:15Z,"[{'id': 207080, 'name': 'José Sánchez Martínez', 'type': 'REFEREE', 'nationality': 'Spain'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,1876,FC København,København,KOB,https://crests.football-data.org/1876.png,65,Manchester City FC,Man City,MCI,https://crests.football-data.org/65.png,AWAY_TEAM,REGULAR,1.0,3.0,1.0,2.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
97,451664,2024-02-13T20:00:00Z,FINISHED,1.0,LAST_16,,2024-05-18T10:21:15Z,"[{'id': 15680, 'name': 'Irfan Peljto', 'type': 'REFEREE', 'nationality': 'Bosnia and Herzegovina'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,86,Real Madrid CF,Real Madrid,RMA,https://crests.football-data.org/86.png,AWAY_TEAM,REGULAR,0.0,1.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
98,451659,2024-02-14T20:00:00Z,FINISHED,1.0,LAST_16,,2024-03-15T14:47:18Z,"[{'id': 11079, 'name': 'Marco Guida', 'type': 'REFEREE', 'nationality': 'Italy'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,524,Paris Saint-Germain FC,PSG,PSG,https://crests.football-data.org/524.png,92,Real Sociedad de Fútbol,Real Sociedad,RSO,https://crests.football-data.org/92.svg,HOME_TEAM,REGULAR,2.0,0.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
99,451662,2024-02-14T20:00:00Z,FINISHED,1.0,LAST_16,,2024-03-15T14:47:18Z,"[{'id': 43918, 'name': 'François Letexier', 'type': 'REFEREE', 'nationality': 'France'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,110,SS Lazio,Lazio,LAZ,https://crests.football-data.org/110.png,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.svg,HOME_TEAM,REGULAR,1.0,0.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
100,451660,2024-02-20T20:00:00Z,FINISHED,1.0,LAST_16,,2024-03-15T14:47:18Z,"[{'id': 37278, 'name': 'István Kovács', 'type': 'REFEREE', 'nationality': 'Romania'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,108,FC Internazionale Milano,Inter,INT,https://crests.football-data.org/108.png,78,Club Atlético de Madrid,Atleti,ATL,https://crests.football-data.org/78.svg,HOME_TEAM,REGULAR,1.0,0.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
101,451661,2024-02-20T20:00:00Z,FINISHED,1.0,LAST_16,,2024-03-15T14:47:18Z,"[{'id': 15649, 'name': 'Srđan Jovanović', 'type': 'REFEREE', 'nationality': 'Serbia'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,674,PSV,PSV,PSV,https://crests.football-data.org/674.png,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,DRAW,REGULAR,1.0,1.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
102,451657,2024-02-21T20:00:00Z,FINISHED,1.0,LAST_16,,2024-03-15T14:47:18Z,"[{'id': 43858, 'name': 'Serdar Gözübüyük', 'type': 'REFEREE', 'nationality': 'Netherlands'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,503,FC Porto,Porto,FCP,https://crests.football-data.org/503.png,57,Arsenal FC,Arsenal,ARS,https://crests.football-data.org/57.png,HOME_TEAM,REGULAR,1.0,0.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
103,451658,2024-02-21T20:00:00Z,FINISHED,1.0,LAST_16,,2024-03-15T14:47:18Z,"[{'id': 43878, 'name': 'Felix Zwayer', 'type': 'REFEREE', 'nationality': 'Germany'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,113,SSC Napoli,Napoli,NAP,https://crests.football-data.org/113.png,81,FC Barcelona,Barça,FCB,https://crests.football-data.org/81.svg,DRAW,REGULAR,1.0,1.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
104,451667,2024-03-05T20:00:00Z,FINISHED,2.0,LAST_16,,2024-03-15T14:47:18Z,"[{'id': 11605, 'name': 'Michael Oliver', 'type': 'REFEREE', 'nationality': 'England'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,92,Real Sociedad de Fútbol,Real Sociedad,RSO,https://crests.football-data.org/92.svg,524,Paris Saint-Germain FC,PSG,PSG,https://crests.football-data.org/524.png,AWAY_TEAM,REGULAR,1.0,2.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
105,451670,2024-03-05T20:00:00Z,FINISHED,2.0,LAST_16,,2024-03-15T14:47:18Z,"[{'id': 9351, 'name': 'Slavko Vinčič', 'type': 'REFEREE', 'nationality': 'Slovenia'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.svg,110,SS Lazio,Lazio,LAZ,https://crests.football-data.org/110.png,HOME_TEAM,REGULAR,3.0,0.0,2.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
106,451671,2024-03-06T20:00:00Z,FINISHED,2.0,LAST_16,,2024-05-18T10:21:15Z,"[{'id': 215543, 'name': 'Espen Eskås', 'type': 'REFEREE', 'nationality': 'Norway'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,65,Manchester City FC,Man City,MCI,https://crests.football-data.org/65.png,1876,FC København,København,KOB,https://crests.football-data.org/1876.png,HOME_TEAM,REGULAR,3.0,1.0,3.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
107,451672,2024-03-06T20:00:00Z,FINISHED,2.0,LAST_16,,2024-05-18T10:21:15Z,"[{'id': 11029, 'name': 'Davide Massa', 'type': 'REFEREE', 'nationality': 'Italy'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,86,Real Madrid CF,Real Madrid,RMA,https://crests.football-data.org/86.png,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,DRAW,REGULAR,1.0,1.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
108,451665,2024-03-12T20:00:00Z,FINISHED,2.0,LAST_16,,2024-03-15T14:47:18Z,"[{'id': 9374, 'name': 'Clément Turpin', 'type': 'REFEREE', 'nationality': 'France'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,57,Arsenal FC,Arsenal,ARS,https://crests.football-data.org/57.png,503,FC Porto,Porto,FCP,https://crests.football-data.org/503.png,HOME_TEAM,PENALTY_SHOOTOUT,5.0,2.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.,1.0,0.0,0.0,0.0,4.0,2.0
109,451666,2024-03-12T20:00:00Z,FINISHED,2.0,LAST_16,,2024-03-15T14:47:18Z,"[{'id': 43899, 'name': 'Danny Makkelie', 'type': 'REFEREE', 'nationality': 'Netherlands'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,81,FC Barcelona,Barça,FCB,https://crests.football-data.org/81.svg,113,SSC Napoli,Napoli,NAP,https://crests.football-data.org/113.png,HOME_TEAM,REGULAR,3.0,1.0,2.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
110,451668,2024-03-13T20:00:00Z,FINISHED,2.0,LAST_16,,2024-03-15T14:47:18Z,"[{'id': 43888, 'name': 'Szymon Marciniak', 'type': 'REFEREE', 'nationality': 'Poland'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,78,Club Atlético de Madrid,Atleti,ATL,https://crests.football-data.org/78.svg,108,FC Internazionale Milano,Inter,INT,https://crests.football-data.org/108.png,HOME_TEAM,PENALTY_SHOOTOUT,5.0,3.0,1.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.,2.0,1.0,0.0,0.0,3.0,2.0
111,451669,2024-03-13T20:00:00Z,FINISHED,2.0,LAST_16,,2024-03-15T14:47:18Z,"[{'id': 11116, 'name': 'Daniele Orsato', 'type': 'REFEREE', 'nationality': 'Italy'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,674,PSV,PSV,PSV,https://crests.football-data.org/674.png,HOME_TEAM,REGULAR,2.0,0.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
112,451673,2024-04-09T19:00:00Z,FINISHED,1.0,QUARTER_FINALS,,2024-04-10T00:21:30Z,"[{'id': 30960, 'name': 'Glenn Nyberg', 'type': 'REFEREE', 'nationality': 'Sweden'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,57,Arsenal FC,Arsenal,ARS,https://crests.football-data.org/57.png,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.svg,DRAW,REGULAR,2.0,2.0,1.0,2.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
113,451675,2024-04-09T19:00:00Z,FINISHED,1.0,QUARTER_FINALS,,2024-05-18T10:21:15Z,"[{'id': 43918, 'name': 'François Letexier', 'type': 'REFEREE', 'nationality': 'France'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,86,Real Madrid CF,Real Madrid,RMA,https://crests.football-data.org/86.png,65,Manchester City FC,Man City,MCI,https://crests.football-data.org/65.png,DRAW,REGULAR,3.0,3.0,2.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
114,451674,2024-04-10T19:00:00Z,FINISHED,1.0,QUARTER_FINALS,,2024-04-11T00:21:31Z,"[{'id': 11079, 'name': 'Marco Guida', 'type': 'REFEREE', 'nationality': 'Italy'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,78,Club Atlético de Madrid,Atleti,ATL,https://crests.football-data.org/78.svg,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,HOME_TEAM,REGULAR,2.0,1.0,2.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
115,451676,2024-04-10T19:00:00Z,FINISHED,1.0,QUARTER_FINALS,,2024-04-11T00:21:31Z,"[{'id': 11580, 'name': 'Anthony Taylor', 'type': 'REFEREE', 'nationality': 'England'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,524,Paris Saint-Germain FC,PSG,PSG,https://crests.football-data.org/524.png,81,FC Barcelona,Barça,FCB,https://crests.football-data.org/81.svg,AWAY_TEAM,REGULAR,2.0,3.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
116,451678,2024-04-16T19:00:00Z,FINISHED,2.0,QUARTER_FINALS,,2024-04-17T00:21:30Z,"[{'id': 9351, 'name': 'Slavko Vinčič', 'type': 'REFEREE', 'nationality': 'Slovenia'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,78,Club Atlético de Madrid,Atleti,ATL,https://crests.football-data.org/78.svg,HOME_TEAM,REGULAR,4.0,2.0,2.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
117,451680,2024-04-16T19:00:00Z,FINISHED,2.0,QUARTER_FINALS,,2024-04-17T00:21:30Z,"[{'id': 37278, 'name': 'István Kovács', 'type': 'REFEREE', 'nationality': 'Romania'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,81,FC Barcelona,Barça,FCB,https://crests.football-data.org/81.svg,524,Paris Saint-Germain FC,PSG,PSG,https://crests.football-data.org/524.png,AWAY_TEAM,REGULAR,1.0,4.0,1.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
118,451677,2024-04-17T19:00:00Z,FINISHED,2.0,QUARTER_FINALS,,2024-04-18T00:21:31Z,"[{'id': 43899, 'name': 'Danny Makkelie', 'type': 'REFEREE', 'nationality': 'Netherlands'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.svg,57,Arsenal FC,Arsenal,ARS,https://crests.football-data.org/57.png,HOME_TEAM,REGULAR,1.0,0.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
119,451679,2024-04-17T19:00:00Z,FINISHED,2.0,QUARTER_FINALS,,2024-05-18T10:21:15Z,"[{'id': 11116, 'name': 'Daniele Orsato', 'type': 'REFEREE', 'nationality': 'Italy'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,65,Manchester City FC,Man City,MCI,https://crests.football-data.org/65.png,86,Real Madrid CF,Real Madrid,RMA,https://crests.football-data.org/86.png,AWAY_TEAM,PENALTY_SHOOTOUT,4.0,5.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.,1.0,1.0,0.0,0.0,3.0,4.0
120,451682,2024-04-30T19:00:00Z,FINISHED,1.0,SEMI_FINALS,,2024-05-18T10:21:15Z,"[{'id': 9374, 'name': 'Clément Turpin', 'type': 'REFEREE', 'nationality': 'France'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.svg,86,Real Madrid CF,Real Madrid,RMA,https://crests.football-data.org/86.png,DRAW,REGULAR,2.0,2.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
121,451681,2024-05-01T19:00:00Z,FINISHED,1.0,SEMI_FINALS,,2024-05-02T00:21:34Z,"[{'id': 11580, 'name': 'Anthony Taylor', 'type': 'REFEREE', 'nationality': 'England'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,524,Paris Saint-Germain FC,PSG,PSG,https://crests.football-data.org/524.png,HOME_TEAM,REGULAR,1.0,0.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
122,451683,2024-05-07T19:00:00Z,FINISHED,2.0,SEMI_FINALS,,2024-05-08T00:21:36Z,"[{'id': 11116, 'name': 'Daniele Orsato', 'type': 'REFEREE', 'nationality': 'Italy'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,524,Paris Saint-Germain FC,PSG,PSG,https://crests.football-data.org/524.png,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,AWAY_TEAM,REGULAR,0.0,1.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
123,451684,2024-05-08T19:00:00Z,FINISHED,2.0,SEMI_FINALS,,2024-05-18T10:21:15Z,"[{'id': 43888, 'name': 'Szymon Marciniak', 'type': 'REFEREE', 'nationality': 'Poland'}]",2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,86,Real Madrid CF,Real Madrid,RMA,https://crests.football-data.org/86.png,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.svg,HOME_TEAM,REGULAR,2.0,1.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
124,451685,2024-06-01T19:00:00Z,TIMED,,FINAL,,2024-05-18T10:21:15Z,[],2077,Europe,EUR,https://crests.football-data.org/EUR.svg,2001,UEFA Champions League,CL,CUP,https://crests.football-data.org/CL.png,1630,2023-09-19,2024-06-01,6,,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,86,Real Madrid CF,Real Madrid,RMA,https://crests.football-data.org/86.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.,,,,,,
